iso_forest_score,lof_score,svm_score,avg_score,weighted_score
0.12191978945335014,0.16644100636369186,8.91272309236578,0.8704576030811767,0.8582822569298509
0.15977084850054923,0.16288850048188008,4.46430933465583,0.8862364013281597,0.8847230184841559
0.1612664521804602,0.17719852195779584,7.839241703263326,0.9086175673361593,0.9053496991262691
0.0991616416658041,0.09483888143420471,6.209599905850574,0.8200424680329412,0.805549365503196
0.0723556478495665,0.18049690270505447,4.845861096096506,0.7968193098885372,0.77598030707657
0.17308596862109626,0.19956647514402004,3.584642090239079,0.9013898991309565,0.9026668579631862
0.18972172032962709,0.2085785330667682,3.383996936153153,0.9196036111094176,0.9244386781142925
0.16542052975302507,0.20781435186593444,3.157907551529121,0.8920480442055495,0.8917804264653989
0.1399325601933148,0.2129450743344683,5.912113465303719,0.880516881056221,0.8731603711636695
0.10285024704952689,0.11195386530195073,6.911281983699922,0.8305111463896457,0.816163955101201
0.12530518543179697,0.1399232667984096,9.237546475720748,0.8718154793667043,0.8605990762696394
0.17744319605863407,0.19752872251971487,4.6426180180920795,0.9115939138711927,0.9132594616689924
0.019546254919989847,0.10468671736446034,5.704855047870595,0.7329629761370828,0.7014327084145557
0.15587671909374784,0.20083547170187344,3.478210810462869,0.8824497337834938,0.8800557786059405
0.1524887295210765,0.16010915739157716,9.295853388052905,0.9045418100335897,0.8988430778613374
0.06998959629622603,0.13175538876310688,9.996514952011196,0.8151105734041854,0.7916773375148667
0.15246579224671652,0.21134400206046855,2.1727775926804256,0.8732070475689206,0.870634374449347
0.09511394999126915,0.16603885099276283,7.408464539954309,0.8332257250099245,0.8161054004823454
0.15635586701683363,0.18135532457018666,4.273585041321702,0.8843462178374694,0.8819175556369588
0.1693688634873315,0.21483507714263728,4.845008075551881,0.9066658009084958,0.9062131745623622
0.12024240305353373,0.19222650311318734,4.771416236120437,0.8498306092249853,0.839175548404762
0.1739118336133959,0.1973832947467098,6.087511792865008,0.9157146357647524,0.915826179721611
0.1690901543975134,0.20904873138075541,2.949446508861307,0.895046446270178,0.8956656296258838
0.0770719402334627,0.12058265439534521,6.293584846644144,0.8006534606394499,0.7809561435130239
0.17801445509117336,0.18732135125869687,5.554726678350718,0.9156580569920859,0.9171019176986996
0.09648761974552345,0.16151939297806095,9.23817863625711,0.8440780535448695,0.8263166977985852
0.16603797245593738,0.19514961450643065,4.823458485971649,0.8999293277829451,0.8990732432537638
0.11334465904999164,0.1718084316565609,10.080815284491592,0.8684666212243468,0.8537174455357874
0.1583560855942126,0.18804867183546703,3.0396484642520676,0.8807427776748954,0.8793212673272829
0.13256700764650647,0.18239733472712794,8.242666640563584,0.8807016987785441,0.8709449188620454
0.1598619261960728,0.19062673344808312,3.7585939099786927,0.8867179128340629,0.8851858305043387
0.14791105848237662,0.17539859118307755,4.927323926961222,0.877924217976796,0.8734069700368382
0.17438072879398175,0.1879095909072297,7.043973677494613,0.9200252999168502,0.9198574034261784
0.08831435333828219,0.13755735157780324,4.368238659970146,0.8047893737384936,0.7883139084388209
0.15682922899066543,0.19493114693375024,4.312929299757478,0.8871608340802517,0.8846037806437217
0.13939712118916464,0.21843974512523046,0.8302959285308731,0.85282561571678,0.848065088208906
0.08027469373551338,0.1157168239569244,6.997316967672916,0.8072291431318613,0.7879099276011712
0.17421006190278615,0.1819697617952234,4.20510623020116,0.9033089110802717,0.9047574651633757
0.1672989284667984,0.20522797930927095,4.673354118462747,0.9020126805436872,0.9013560142903223
0.14217222339660301,0.19665814188811814,1.9805008164121745,0.858795151467774,0.8543350512388479
0.012579387792128194,0.1056709284032682,4.480611203948904,0.7188692378688297,0.6864954780583242
0.0371460606942462,0.18356482945888786,5.281188784829062,0.761733988949573,0.7330178441084367
0.12812512561079814,0.19978631452648354,5.5608917167088805,0.8638335747001836,0.8543272421149133
0.13984340678904345,0.15331166026317877,10.0678904466832,0.8941136428644777,0.8853686273815561
0.15951196798852668,0.19198534928023636,1.0873413782330985,0.8718529286631593,0.8716941792626648
0.048977153527661965,0.09676603521602245,6.459432053991769,0.7676197644526327,0.7421408457244592
0.16816480152460994,0.21129513033081815,3.972784677941746,0.9000247109681654,0.8998468378116058
0.1589583004224926,0.1665991573990646,5.137565687698789,0.8896353731930051,0.8875193406461277
0.18072036648416523,0.19849174332370478,5.707287702743393,0.9211320771793505,0.9229035425860211
-0.03562076718783669,-0.0976640893188494,-7.767241008169108,0.5682569363437652,0.5353579911205326
0.180342595698682,0.19583466798850746,5.259991645514496,0.9178552936508387,0.9198322782087274
0.16196340217532673,0.14627156961038246,5.6474315894464056,0.8925534255076807,0.8911173432092707
0.12151666911435571,0.1827877365717132,4.390809119420631,0.8476584561453828,0.8376326682369366
0.11984094632779035,0.15919003606137738,6.812754293119269,0.8555480288399725,0.8441914075678019
0.1562392766777418,0.1651863179538895,7.9317293728852505,0.9018602103275768,0.8976424472259191
0.14129270350587603,0.19619813619435345,10.01176593191201,0.9019628464292021,0.8929015676079292
0.18414102310819047,0.18965627733457313,4.343233085576742,0.9159555553748628,0.9193508058296087
0.13411474078499103,0.15019825131563147,6.951563740216251,0.8703144799480923,0.8620969101784324
0.16256868273584568,0.1928981830505212,4.89485488552792,0.8962363432732078,0.8946276979122653
0.10715728937332553,0.1156459451212235,6.434896113058912,0.8331005334580789,0.8198871656135284
0.16413310664313457,0.20113772046627076,2.719442571226992,0.8872211430525717,0.8870199032476567
0.16154920905103193,0.19906858746772982,6.903734278283295,0.9071389126556207,0.9041103446008822
0.1721839584118463,0.20569599809260886,3.2705687849906013,0.8996323564011329,0.9007933877478259
0.1689944290137783,0.19995766151253425,6.677864700579214,0.9140581257583585,0.9127451865840492
0.127178020387113,0.128923345621341,7.851045541064657,0.8645141864804198,0.8546335286479233
0.17787940337492048,0.18770761628029353,5.162971623907396,0.9134165308852064,0.9150408727210948
0.08925182882744664,0.16818730375191038,7.208914595397637,0.8261395120751751,0.8078321830574803
0.0992331245858607,0.13613653160561356,3.1297617080665034,0.8095262865626535,0.7961079175101322
0.09160115500222027,0.16740536414565166,2.4399199872791186,0.8023134907481061,0.7871484621270247
0.14236314380710263,0.2056655641413354,6.5087885268956285,0.8853000219267765,0.8782511723135651
0.16323701019554793,0.2098921585360215,3.1858236159581494,0.8901675875034409,0.8893819338196185
0.15275803284293088,0.18595012211132267,2.663593773554325,0.872316932642908,0.8699277724419066
0.09227982997419426,0.12885899509442678,5.416007425223036,0.8134905852111367,0.7974273093042226
0.1464101539450951,0.20564414459125802,4.14943774710229,0.8766782874822917,0.8718002872261618
0.15318374786817418,0.15851984936149766,10.736020961620731,0.9129700610368778,0.9066532508587372
0.13841995213040748,0.18765335565545116,4.434954729302319,0.8668696217170241,0.8603887078403331
0.13395740609013373,0.2280848213033928,2.9747074047996094,0.8602436923889875,0.8529823242787246
0.15303237315760504,0.17529370406229505,6.874413306770954,0.8941408379601924,0.8896580002648498
0.1532607308964068,0.17490751512197478,3.648236172919894,0.8765777843373773,0.8739250957215404
0.14075381502684836,0.1812449868361874,2.0227224264821757,0.8551280581221427,0.8505759985305236
0.15500329026153603,0.14524256666429225,9.038986099628573,0.9035525757821455,0.8987658969654522
0.15128724676938,0.15784695511903957,5.9546861022543425,0.8845163597563807,0.8804316508431913
0.1689273536380072,0.21420165453793605,3.267301799122386,0.8974122453766668,0.8977422041716587
0.17112897017162776,0.21819448225399107,5.236151128935042,0.9112316707684123,0.9108916206315503
0.1695712014644949,0.21339623490166926,6.612431523037429,0.9163866339633637,0.9150273540556519
0.149611549532763,0.19844935648441786,5.479473773753988,0.8863401235809154,0.8815311704530574
0.13595858601219996,0.07021656338277893,8.378464232800283,0.8678515613776242,0.8604765250738025
0.1444271343054993,0.17764204093277325,2.7592740239513915,0.8625857551798894,0.8584757619134098
0.19057007653082997,0.20953638065755675,4.362336139757787,0.9260479977894841,0.9305129578645965
0.12360294490995283,0.15742029065185825,5.397502605742652,0.8515444462232443,0.8418046953439166
0.17770026528531957,0.20101519261511824,4.3738908161711905,0.9109287300041693,0.9127439242988988
0.13554633778596753,0.2077923979911266,5.804678828321826,0.8744054432790055,0.8662417106624314
0.17591004865232363,0.1837670007179113,6.976674023003987,0.9206663599894523,0.9209288914791018
0.08481949849514164,0.17722976916379962,9.97717147140748,0.8379830415906214,0.8170580832655193
0.17294928569417867,0.1971692173928279,6.826954475869478,0.918712456644394,0.9182129607615942
0.18020077622661929,0.2064327136593621,4.151245104307364,0.9132322621237527,0.9156256898733658
0.1810898938419297,0.2155662274567407,4.828324499945964,0.9193205026722301,0.9213926190657483
0.03195108087147014,0.06671762894814148,-0.028461006543452072,0.7089509577316844,0.6838332227753867
0.14781757243521831,0.19716970396747313,4.228146338985532,0.8773250354443088,0.8728374753074869
0.12715499789521606,0.18426865496737066,8.931811892146946,0.8789474664010646,0.8676160358260416
0.054640805223761135,0.08919142966285332,5.200864733847908,0.7656352433909674,0.7421862237630383
0.16897611501002646,0.19826040678249468,7.054842081372129,0.9158514098402061,0.9143532200843651
0.13787616307313277,0.19207811511520667,4.648629906228479,0.8681395872447641,0.8613558325212294
0.14829591474501674,0.163806358679083,5.328419362144409,0.8787629550372942,0.874286283813591
-0.005363212545728024,-0.0514780041953351,-3.049773936622927,0.6339292744664453,0.6042474378430324
0.15927693567484097,0.1652079238732389,5.640592026738801,0.8925324154137679,0.8902297152732006
0.12386898914323807,0.17545553823745075,5.239231184102842,0.853734197292192,0.8438615016513166
0.09696857155567884,0.1452429787146008,7.490897413553803,0.8324800054263708,0.816033979194773
0.09451863478104117,0.16413128135128519,4.108911659440324,0.8141371556278529,0.7987331818056115
0.12866654474892975,0.13749306014355067,6.298277604608359,0.8588936240122104,0.8500563644324246
0.07507924636414542,0.08357919715748618,6.181530734156219,0.7921980345076435,0.7727018854119019
0.15687579046048633,0.14909795099514733,8.74645871044494,0.9045544510621134,0.9002730924436733
0.1539098481099141,0.17503010929158935,6.032785212793456,0.8904156484868501,0.8865890775662182
0.15477486667172174,0.19345281628608468,5.3846709677043805,0.8906156003368206,0.8870487540532873
0.05229892869476516,0.12062807781002283,6.245887636746815,0.7736953140604704,0.7486829980830447
0.17520136241359158,0.21682896324668544,5.268201386679841,0.9155876050422399,0.916128845165491
